Cluster ID,Id
451,3378
452,3258
452,3485
452,3605
453,3343
453,3423
454,3455
454,3456
455,367
455,385
455,2307
455,2308
455,2317
456,1815
456,1817
456,3346
456,3383
456,3461
456,3462
457,3419
457,3420
458,3421
458,3547
459,3490
459,3545
459,3583
460,3491
460,3546
461,3459
461,3460
462,3486
462,3604
463,3516
463,3519
464,1775
464,1799
465,1776
465,3010
465,3016
466,1785
466,2176
466,2502
466,2829
466,2846
467,1798
467,2193
467,2205
467,2350
467,2650
468,1831
468,1832
468,1833
469,1836
469,1837
469,1841
469,1842
469,1845
470,2301
470,2730
470,2731
470,2733
470,2737
470,2740
471,1840
471,2870
471,3276
471,3279
472,1847
472,2918
473,1876
473,1879
473,1881
473,1912
474,1877
474,2667
475,1888
475,2699
476,1889
476,2946
477,1894
477,3265
478,1900
478,2580
479,1967
479,2594
480,1968
480,2762
480,2763
481,1981
481,2251
482,2030
482,3397
483,2032
483,2126
484,2052
484,3502
485,2058
485,3069
485,3438
486,2061
486,2063
486,3058
486,3100
486,3129
486,3288
486,3340
487,2078
487,2189
487,2319
487,2481
487,2943
488,2099
488,2144
489,2106
489,2312
489,2318
490,2108
490,2874
490,2875
491,2134
491,2957
492,2156
492,2685
492,2757
493,2187
493,2237
493,3042
493,3050
494,2191
494,2199
494,2200
494,2524
495,2218
495,2488
495,2494
495,2824
496,2247
496,2420
497,2248
497,2427
497,2429
498,2252
498,2450
499,2297
499,2299
500,2424
500,2561
501,2443
501,2771
501,2773
502,2444
502,2445
503,2448
503,2919
504,2459
504,2835
504,2836
505,2485
505,2490
506,2508
506,3046
507,2538
507,3347
508,2546
508,2822
509,2549
509,2550
510,2571
510,2915
511,2611
511,2619
511,2723
511,2724
511,2725
512,2657
512,2800
513,2669
513,3005
513,3007
514,2672
514,2930
514,2931
514,2933
515,2683
515,2684
516,2705
516,2937
517,2714
517,2715
517,2716
518,2745
518,2747
518,2753
518,2756
519,2767
519,2768
520,2785
520,2787
520,2793
521,2795
521,2999
522,2825
522,2826
522,2827
522,2828
522,3565
522,3566
523,2869
523,2879
524,2916
524,2917
525,2960
525,3465
526,2988
526,3537
527,3080
527,3083
528,3089
528,3090
528,3091
528,3093
529,29
530,40
531,43
532,55
533,93
534,98
535,154
536,162
537,164
538,190
539,198
540,202
541,229
542,230
543,250
544,255
545,263
546,266
547,270
548,275
549,276
550,278
551,279
552,281
553,283
554,285
555,289
556,290
557,291
558,305
559,309
560,311
561,317
562,325
563,327
564,336
565,339
566,364
567,373
568,374
569,390
570,391
571,424
572,435
573,436
574,440
575,459
576,470
577,478
578,491
579,509
580,526
581,537
582,549
583,551
584,564
585,576
586,592
587,602
588,604
589,630
590,637
591,640
592,664
593,669
594,682
595,700
596,709
597,735
598,740
599,742
600,745
601,747
602,750
603,752
604,773
605,775
606,777
607,793
608,806
609,808
610,811
611,812
612,813
613,821
614,837
615,843
616,848
617,853
618,854
619,878
620,881
621,884
622,889
623,909
624,912
625,913
626,914
627,915
628,919
629,949
630,958
631,966
632,970
633,977
634,980
635,983
636,994
637,1005
638,1014
639,1016
640,1029
641,1052
642,1061
643,1073
644,1104
645,1106
646,1124
647,1128
648,1136
649,1148
650,1165
651,1181
652,1186
653,1191
654,1194
655,1205
656,1208
657,1209
658,1223
659,1228
660,1233
661,1234
662,1246
663,1255
664,1256
665,1299
666,1300
667,1309
668,1322
669,1334
670,1339
671,1346
672,1353
673,1357
674,1368
675,1370
676,1380
677,1407
678,1416
679,1423
680,1425
681,1428
682,1440
683,1446
684,1451
685,1465
686,1468
687,1485
688,1487
689,1493
690,1501
691,1528
692,1538
693,1544
694,1546
695,1561
696,1566
697,1570
698,1573
699,1580
700,1582
701,1586
702,1587
703,1589
704,1593
705,1598
706,1607
707,1622
708,1629
709,1630
710,1651
711,1653
712,1656
713,1657
714,1658
715,1659
716,1662
717,1665
718,1668
719,1674
720,1679
721,1691
722,1696
723,1737
724,1755
725,1791
726,1794
727,1807
728,1809
729,1819
730,1820
731,1821
732,1823
733,1839
734,1846
735,1867
736,1899
737,1915
738,1940
739,1951
740,1955
741,1960
742,1963
743,1970
744,1972
745,1984
746,1989
747,1990
748,1992
749,1999
750,2000
751,2010
752,2025
753,2031
754,2034
755,2035
756,2039
757,2057
758,2059
759,2075
760,2094
761,2107
762,2109
763,2110
764,2113
765,2118
766,2120
767,2121
768,2124
769,2127
770,2129
771,2130
772,2131
773,2132
774,2148
775,2149
776,2150
777,2155
778,2172
779,2177
780,2186
781,2188
782,2223
783,2225
784,2235
785,2242
786,2249
787,2257
788,2260
789,2261
790,2264
791,2273
792,2274
793,2306
794,2311
795,2321
796,2335
797,2347
798,2348
799,2356
800,2367
801,2370
802,2382
803,2392
804,2393
805,2404
806,2418
807,2422
808,2430
809,2432
810,2435
811,2436
812,2446
813,2454
814,2458
815,2472
816,2473
817,2474
818,2478
819,2480
820,2491
821,2501
822,2523
823,2526
824,2527
825,2539
826,2548
827,2569
828,2570
829,2572
830,2574
831,2576
832,2584
833,2588
834,2592
835,2599
836,2600
837,2601
838,2604
839,2608
840,2610
841,2618
842,2628
843,2647
844,2648
845,2649
846,2651
847,2654
848,2658
849,2659
850,2681
851,2690
852,2697
853,2700
854,2706
855,2710
856,2734
857,2741
858,2752
859,2765
860,2769
861,2774
862,2783
863,2794
864,2801
865,2806
866,2807
867,2814
868,2818
869,2823
870,2831
871,2832
872,2837
873,2838
874,2848
875,2923
876,2929
877,2932
878,2942
879,2959
880,2963
881,2967
882,2968
883,2995
884,2996
885,2997
886,3003
887,3014
888,3033
889,3040
890,3045
891,3047
892,3049
893,3055
894,3060
895,3063
896,3082
897,3094
898,3101
899,3102
900,3104
901,3105
902,3120
903,3121
904,3137
905,3144
906,3170
907,3185
908,3202
909,3206
910,3210
911,3235
912,3239
913,3241
914,3247
915,3290
916,3292
917,3300
918,3315
919,3337
920,3349
921,3350
922,3365
923,3380
924,3381
925,3382
926,3386
927,3422
928,3428
929,3452
930,3453
931,3457
932,3463
933,3475
934,3508
935,3523
936,3524
937,3538
938,3549
939,3563
940,3575
941,3576
942,3580
943,3581
944,3582
